,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
,Gobierno de la Ciudad de MÇ¸xico,@GobCDMX,2021-04-01T14:00:01.000Z,"Gobierno de la Ciudad de MÇ¸xico
@GobCDMX
¶ú
1 abr. 2021","Seguimos con el Programa Nacional de VacunaciÇün en adultos de 60 aÇños o mÇ­s  de las alcaldÇğas Çlvaro ObregÇün, Benito JuÇ­rez y CuauhtÇ¸moc .

 Hoy le corresponde a las letras Ğ?, Ğ?, Ğ?, Ğ?, Ğ? y Ğ?.

Juntas y #JuntosVamosASalirAdelante",Ğ??æ Ğ??ï Ğ?? Ğ???,5,34,90,['https://pbs.twimg.com/amplify_video_thumb/1376636017009172481/img/beB6R_EEoiEGjI04.jpg'],https://twitter.com/GobCDMX/status/1377621775966560256
1512,GurÇ§ PolÇğtico,@guruchuirer,2021-04-01T21:51:06.000Z,"GurÇ§ PolÇğtico
@guruchuirer
¶ú
1 abr. 2021",AsÇğ el ambiente en el Pepsi Center (WTC) donde cientos de personas mayores de 60 aÇños residentes de la alcaldÇğa Benito JuÇ­rez acuden a vacunarse contra la Covid-19 #VacunaciÇünCDMX,,5,34,90,['https://pbs.twimg.com/ext_tw_video_thumb/1377740258410950659/pu/img/L2W2vt0aiDAlVySl.jpg'],https://twitter.com/guruchuirer/status/1377740331152773122
1513,RocÇğo BÇ­rcena Molina,@RocioBarcenaM,2021-04-01T21:23:41.000Z,"RocÇğo BÇ­rcena Molina
@RocioBarcenaM
¶ú
1 abr. 2021",Oficina de cambio Benito JuÇ­rez #SePoMexEnRenovaciÇün,,,13,24,['https://pbs.twimg.com/media/Ex6xP-PU8AEOaZP?format=jpg&name=small'],https://twitter.com/RocioBarcenaM/status/1377733428989325312
1514,Ana Lilia Moreno ë?,@analiliamoreno,2021-04-01T05:31:01.000Z,"Ana Lilia Moreno ë?
@analiliamoreno
¶ú
31 mar. 2021","Respondiendo a 
@KB_who
 @imorpa
 y 4 mÇ­s",,2,3,6,[],https://twitter.com/analiliamoreno/status/1377493685265399810
1515,Alvo Musique non stop,@alv0zeitgeist,2021-04-01T13:20:46.000Z,"Alvo Musique non stop
@alv0zeitgeist
¶ú
1 abr. 2021","En respuesta a 
@CamMttz
 @tahipat
 y 
@PaulaSoto",,,1,7,[],https://twitter.com/alv0zeitgeist/status/1377611901321031682
1516,MÇS CELESTE QUE NUNCA,@MCQNCAZ,2021-04-01T20:52:46.000Z,"MÇS CELESTE QUE NUNCA
@MCQNCAZ
¶ú
1 abr. 2021"," GUARD1ANES CLAUSURA 2021

 J13 || FC JUÇREZ  VS  CRUZ AZUL
 VIERNES, 02 DE ABRIL
 21:30 HRS
 ESTADIO OLÇMPICO BENITO JUÇREZ
 CANAL 5, TUDN, AZTECA 7

#CruzAzul ",Ğ?? ƒ?? Ğ?ï Ğ??? Ğ??? ƒø Ğ?? Ğ??§ Ğ??æ Ğ???,,,3,['https://pbs.twimg.com/media/Ex6qLQcXEAEIo0a?format=jpg&name=small'],https://twitter.com/MCQNCAZ/status/1377725649524244481
1517,Luis GarcÇğa Verduzco,@garciaverduzco,2021-04-01T01:47:13.000Z,"Luis GarcÇğa Verduzco
@garciaverduzco
¶ú
31 mar. 2021","AquÇğ tampoco hubo, ayer fui a Coyoacan y hoy Benito JuÇ­rez y ni uno.",,,,1,[],https://twitter.com/garciaverduzco/status/1377437364394418181
1518,lorena ƒ??,@LorenaTuv,2021-04-01T23:57:26.000Z,"lorena ƒ??
@LorenaTuv
¶ú
1 abr. 2021","Inmensamente agradecida con mi Querido Presidente 
@lopezobrador_
 con el Gobierno de la Ciudad 
@Claudiashein
 y a la Secretaria de Salud 
@SSalud_mx
 por hacer posible lo que hace 1 aÇño era tan solo un sueÇño.Ya vacunado mi esposoAlcaldÇğa Benito JuÇ­rez",Ğ??­ Ğ??,,2,6,['https://pbs.twimg.com/media/Ex7UcRgUcAQ5Lqs?format=jpg&name=small'],https://twitter.com/LorenaTuv/status/1377772121263374340
1519,Pilar LC de Valero,@PilarLCValero,2021-04-01T17:54:07.000Z,"Pilar LC de Valero
@PilarLCValero
¶ú
1 abr. 2021","Con la nueva ruta de aviones en aproximaciÇün al aeropuerto Benito JuÇ­rez en Cd. de MÇ¸xico, cada minuto y medio, nos recuerda el presidentucho los 300 mil millones que tiro a la cloaca. Aunque Ç¸l y sus cÇümplices tengan otros datos.",,,1,2,[],https://twitter.com/PilarLCValero/status/1377680691664723975
1520,Jud (Taylor's versiÇün),@T0BIDOKI,2021-04-01T08:41:12.000Z,"Jud (Taylor's versiÇün)
@T0BIDOKI
¶ú
1 abr. 2021",#MEXTWT Benito JuÇ­rez chinga tu madre,,3,,8,[],https://twitter.com/T0BIDOKI/status/1377541545004560384
1521,oomf,@an__arrmz,2021-04-01T03:13:34.000Z,"oomf
@an__arrmz
¶ú
31 mar. 2021",benito juarez me la pela,,,,2,[],https://twitter.com/an__arrmz/status/1377459093334548484
1522,Rodrigo. ƒ?ğ,@RodrigoChaH,2021-04-01T01:03:48.000Z,"Rodrigo. ƒ?ğ
@RodrigoChaH
¶ú
31 mar. 2021","A las y los amigues de Benito JuÇ­rez, ojo con esta fÇürmula que es la que necesita la alcaldÇğa.",Ğ??? Ğ??? Ğ???,1,2,9,"['https://pbs.twimg.com/profile_images/1642288732358299650/ut0n5hhH_normal.jpg', 'https://pbs.twimg.com/media/Ex2YgJ2WQAA7d65?format=jpg&name=small']",https://twitter.com/RodrigoChaH/status/1377426435585961986
1523,:,@_calvoneta,2021-04-01T00:03:48.000Z,":
@_calvoneta
¶ú
31 mar. 2021","This 
@ un hombre llamado Benito Juarez, HernÇ­n CortÇ¸s, Cristobal Colon o como se llame",Ğ?Ï,3,1,3,['https://pbs.twimg.com/profile_images/1534379162043047936/g4-KDhLG_normal.jpg'],https://twitter.com/_calvoneta/status/1377411337597247496
1524,Candy Ayuso,@CandyAyuso,2021-04-01T21:27:04.000Z,"Candy Ayuso
@CandyAyuso
¶ú
1 abr. 2021","ReuniÇün de trabajo con Distritales y la planilla al Gobierno Municipal de Benito JuÇ­rez; Preparamos una campaÇña que le darÇ­ a la ciudadanÇğa una mayor convicciÇün en el #PRI. 

#FuertesyUnidos",,,22,31,"['https://pbs.twimg.com/media/Ex6yBm-WYAIjUcP?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex6yBm_XEAIvXbZ?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex6yBnAWgAETNQu?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex6yBm8W8AgqMGN?format=jpg&name=360x360']",https://twitter.com/CandyAyuso/status/1377734282278490113
1525,#NiUnaRepartidoraMenos,@niunarepamenos,2021-04-01T15:08:09.000Z,"#NiUnaRepartidoraMenos
@niunarepamenos
¶ú
1 abr. 2021","Si eres o conoces a una persona de 60 aÇños o mÇ­s y vives en Benito JuÇ­rez, ¶­esta informaciÇün es importante!

Ya estÇ­ en marcha el Programa de VacunaciÇün para adultos mayores en la alcaldÇğa.

Entra a    https://vacunacion.cdmx.gob.mx   para conocer el dÇğa de tu cita.",Ğ???,,1,2,['https://pbs.twimg.com/media/Ex5bTPiWYAEt64y?format=jpg&name=small'],https://twitter.com/niunarepamenos/status/1377638924273745933
1526,Desgrecia,@Ateneam,2021-04-01T18:33:20.000Z,"Desgrecia
@Ateneam
¶ú
1 abr. 2021","En respuesta a 
@YasnayaEG",ƒ?ù,3,4,23,[],https://twitter.com/Ateneam/status/1377690561696632838
1527,Temoaya 2022-2024,@Temoaya2022,2021-04-01T22:00:01.000Z,"Temoaya 2022-2024
@Temoaya2022
¶ú
1 abr. 2021","Vecinas y vecinos de la comunidad de San Pedro Abajo 2¶¦ SecciÇün, atestiguaron esta tarde con la entrega de la pavimentaciÇün con concreto hidrÇ­ulico en la Calle ProlongaciÇün ƒ??Benito JuÇ­rez.
#TemoayaNuestraResponsabilidad",,1,1,3,['https://pbs.twimg.com/ext_tw_video_thumb/1377488132443082752/pu/img/x2FyEyuUX9pfXiCZ.jpg'],https://twitter.com/Temoaya2022/status/1377742574878871553
1528,Angel MG,@angel_mg44,2021-04-01T01:41:54.000Z,"Angel MG
@angel_mg44
¶ú
31 mar. 2021",Dos de mis tÇğos que faltaban por recibir su primera dosis de vacuna recibieron ya su vacuna en la alcaldÇğa Benito JuÇ­rez. Carro lleno con los adultos mayores de la familia.,,,,3,[],https://twitter.com/angel_mg44/status/1377436026059202561
1529,Museo Presidentes,@MuseoPresidente,2021-04-01T16:25:20.000Z,"Museo Presidentes
@MuseoPresidente
¶ú
1 abr. 2021","1 abril 1865.- Desde Chihuahua, el Presidente Benito JuÇ­rez felicita al General AndrÇ¸s S. Viesca, por haber asumido la direcciÇün polÇğtica y militar del Distrito de #Monclova, #Coahuila, y le exhorta a redoblar esfuerzos en defensa de la Patria.",,,9,15,"['https://pbs.twimg.com/media/Ex5s9xZXEAYYV91?format=jpg&name=small', 'https://pbs.twimg.com/media/Ex5s9xcXMAYLL1g?format=jpg&name=small']",https://twitter.com/MuseoPresidente/status/1377658348884127747
1530,AndrÇ¸s GuzmÇ­n,@AndresGuzBJ,2021-04-01T19:09:18.000Z,"AndrÇ¸s GuzmÇ­n
@AndresGuzBJ
¶ú
1 abr. 2021","En la alcaldÇğa Benito JuÇ­rez existen mas de 20 mÇüdulos de seguridad, desgraciadamente no siempre estÇ­n abiertos.
Para ti que tan importante seria que siempre estuvieran abiertos?
#Anguz 
#BenitoJuarez",,2,1,6,['https://pbs.twimg.com/media/Ex6Q5B7WgAsv28Q?format=jpg&name=small'],https://twitter.com/AndresGuzBJ/status/1377699610853003271
1531,Tania JuÇ­rez,@taniajuarezm1,2021-04-01T13:21:31.000Z,"Tania JuÇ­rez
@taniajuarezm1
¶ú
1 abr. 2021","¶­Excelente atenciÇün! RÇ­pido y seguro en MÇüdulo Deportivo Benito JuÇ­rez de 
@GobNau
 
Ayer llevÇ¸ a tres personas y salieron en 40 min.",,,,2,[],https://twitter.com/taniajuarezm1/status/1377612089779445763
1532,Sindicato de Salud de Guanajuato SNTSA37,@sntsa_37,2021-04-01T14:00:48.000Z,"Sindicato de Salud de Guanajuato SNTSA37
@sntsa_37
¶ú
1 abr. 2021"," Muchas felicidades a nuestra compaÇñera Silvia RodrÇğguez Rosales Cervantes del CAISES Benito JuÇ­rez  Gracias por 42 aÇños de Servicio a la poblaciÇün, siempre con una actitud de servicio de alta calidad y calidez.",Ğ??? Ğ???,,14,21,"['https://pbs.twimg.com/media/Ex5L4mDXAAIKF-l?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex5L4mTXIAE01O5?format=jpg&name=small']",https://twitter.com/sntsa_37/status/1377621974294355973
1533,FC JuÇ­rez,@fcjuarezoficial,2021-04-01T19:00:02.000Z,"FC JuÇ­rez
@fcjuarezoficial
¶ú
1 abr. 2021","1 dÇğa para volvernos a encontrar en el 'San Benito'.

¶­Ğ?§Ğ??Ğ?? Ğ?¸Ğ??Ğ??Ğ??Ğ? Ğ??Ğ?? Ğ?üĞ??Ğ??Ğ??Ğ??Ğ?? Ğ?¦Ğ??Ğ??Ğ?? Ğ?ïĞ??Ğ?Ğ??Ğ??Ğ? Ğ?? Ğ?¦Ğ??Ğ??Ğ?? Ğ?¸Ğ??Ğ?ÇüĞ?!

 MAÇ?ANA
 9:30 PM (Hora de CDJ)
 
@TUDNMEX
 | 
@AztecaDeportes
 OlÇğmpico Universitario Benito JuÇ­rez
 
@CruzAzul
#JuÇ­rezEsElNumberOne",Ğ??? Ğ?? Ğ??? ƒø Ğ??§ Ğ?? Ğ???,1,1,11,['https://pbs.twimg.com/media/Ex5nMrJW8AMwGxc?format=jpg&name=small'],https://twitter.com/fcjuarezoficial/status/1377697278039785474
1534,MoisÇ¸s GP,@Moisesnerd,2021-04-01T01:03:02.000Z,"MoisÇ¸s GP
@Moisesnerd
¶ú
31 mar. 2021",Dicen que el C.U.M. y La Salle son de fifis pero ahorita son centros de vacunaciÇün para las alcaldÇğas Benito JuÇ­rez y CuauhtÇ¸moc... A pesar de sus fallos pero siempre Maristas y Lasallistas estÇ­n haciendo lo que les toca en temas de deber social.,,,,4,[],https://twitter.com/Moisesnerd/status/1377426244770349057
1535,Nayvi EspaÇña,@dra_nayvi,2021-04-01T00:45:35.000Z,"Nayvi EspaÇña
@dra_nayvi
¶ú
31 mar. 2021","#vacunacionBJ #COVID19 Hoy fue un dÇğa muy feliz para mÇğ porque mis padres fueron vacunados!! La jornada de vacunaciÇün en la A. Benito JuÇ­rez fue ordenada, rÇ­pida y amable para nuestros adultos mayores 
@Claudiashein
 mi reconocimiento",,,,5,[],https://twitter.com/dra_nayvi/status/1377421853187133446
1536,Radio TrÇ­fico Total,@trafico889,2021-04-01T14:28:30.000Z,"Radio TrÇ­fico Total
@trafico889
¶ú
1 abr. 2021","MovilizaciÇün de cuerpos de emergencia en Eje 4 Sur y Gabriel Mancera, col. Del Valle, alcaldÇğa Benito JuÇ­rez.",,,1,8,[],https://twitter.com/trafico889/status/1377628944426483722
1537,FC JuÇ­rez,@fcjuarezoficial,2021-04-01T19:25:22.000Z,"FC JuÇ­rez
@fcjuarezoficial
¶ú
1 abr. 2021","/ ¶­Cerrando preparaciÇün a Tope!

¶­VENGA BRAVOS! ¶­VAMOS EQUIPO! ¶­VAMOS JUÇREZ!

 MAÇ?ANA
 9:30 PM (Hora de CDJ)
 
@TUDNMEX
 | 
@AztecaDeportes
 OlÇğmpico Universitario Benito JuÇ­rez
 
@CruzAzul
#JuÇ­rezEsElNumberOne",Ğ??? Ğ?? Ğ??¾ Ğ??? Ğ??? ƒø Ğ??§ Ğ?? Ğ???,,1,13,"['https://pbs.twimg.com/media/Ex6U6WTW8AYi1vm?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex6U6WjXIAQp7SE?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex6U6W7XMAgQi3C?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex6U6XfWYAc8yeH?format=jpg&name=360x360']",https://twitter.com/fcjuarezoficial/status/1377703656540241924
1538,#NiUnRepartidorMenos,@repartidorr,2021-04-01T15:35:12.000Z,"#NiUnRepartidorMenos
@repartidorr
¶ú
1 abr. 2021","Si eres o conoces a una persona de 60 aÇños o mÇ­s y vives en Benito JuÇ­rez, ¶­esta informaciÇün es importante!

Ya estÇ­ en marcha el Programa de VacunaciÇün para adultos mayores en la alcaldÇğa.

Entra a    https://vacunacion.cdmx.gob.mx   para conocer el dÇğa de tu cita.",Ğ???,,1,1,['https://pbs.twimg.com/media/Ex5hfZ2XMAMaRHN?format=jpg&name=small'],https://twitter.com/repartidorr/status/1377645730056261633
1539,ComunicaciÇün Quintana Roo,@ComunicacionQR,2021-04-01T00:57:42.000Z,"ComunicaciÇün Quintana Roo
@ComunicacionQR
¶ú
31 mar. 2021","@CarlosJoaquin
, junto con los titulares del gabinete y la presidenta municipal de Benito JuÇ­rez Mara Lezama, platicÇü con decenas de hombres y mujeres de distintas edades sobre sus necesidades para ofrecerles las mejores soluciones. 

En #QuintanaRoo #JuntosSaldremosAdelante",,1,2,1,['https://pbs.twimg.com/media/Ex2XbtPWYAQSeIA?format=jpg&name=small'],https://twitter.com/ComunicacionQR/status/1377424902291079170
1540,Ayto Benito JuÇ­rez,@AytoCancun,2021-04-01T15:19:29.000Z,"Ayto Benito JuÇ­rez
@AytoCancun
¶ú
1 abr. 2021","SexagÇ¸sima Segunda SesiÇün Ordinaria del Honorable Ayuntamiento Constitucional del Municipio de Benito JuÇ­rez, Quintana Roo 2018 - 2021.

https://fb.watch/4BDvpRbxsU/",,,4,3,[],https://twitter.com/AytoCancun/status/1377641777797214210
1541,INJUVE CIUDAD DE MÇ?XICO,@InjuveCDMX,2021-04-01T14:38:25.000Z,"INJUVE CIUDAD DE MÇ?XICO
@InjuveCDMX
¶ú
1 abr. 2021","Seguimos con el Programa Nacional de VacunaciÇün en adultos de 60 aÇños o mÇ­s  de las alcaldÇğas Çlvaro ObregÇün, Benito JuÇ­rez y CuauhtÇ¸moc .

 Hoy corresponde a las letras Ğ?, Ğ?, Ğ?, Ğ?, Ğ? y Ğ?.

#LosJÇüvenesUnenAlBarrio",Ğ??æ Ğ??ï Ğ?? Ğ???,,2,4,['https://pbs.twimg.com/amplify_video_thumb/1376636017009172481/img/beB6R_EEoiEGjI04.jpg'],https://twitter.com/InjuveCDMX/status/1377631440624574464
1542,imagenzea,@imagenZea,2021-04-01T14:14:11.000Z,"imagenzea
@imagenZea
¶ú
1 abr. 2021","En la CDMX, continÇ§a el proceso de vacunaciÇün de adultos mayores, en las alcaldÇğas Çlvaro ObregÇün, Benito JuÇ­rez y CuauhtÇ¸moc transcurre sin contratiempos  

#AbreLosOjos 
@ElOpinadorTV
 por 
@ImagenTVMEx",,,2,16,[],https://twitter.com/imagenZea/status/1377625342282768395
1543,Jorge Çlvarez MÇ­ynez,@AlvarezMaynez,2021-04-01T18:24:09.000Z,"Jorge Çlvarez MÇ­ynez
@AlvarezMaynez
¶ú
1 abr. 2021","En Benito JuÇ­rez, como en todo MÇ¸xico, existen 3 alternativas. La mejor es 
@tamaraibarramx
 de calle ",Ğ?õ­ Ğ??œ Ğ??æ Ğ??ï Ğ???,1,2,1,"['https://pbs.twimg.com/profile_images/1520765383703158785/uij-FztP_normal.jpg', 'https://pbs.twimg.com/media/Ex5vpj1WEAAVwvq?format=jpg&name=small', 'https://pbs.twimg.com/media/Ex5vpj0WgAU1FP_?format=jpg&name=small', 'https://pbs.twimg.com/media/Ex5vpj9W8AAclQC?format=jpg&name=small']",https://twitter.com/AlvarezMaynez/status/1377688250328956934
1544,Dra. Claudia Sheinbaum,@Claudiashein,2021-04-02T18:53:37.000Z,"Dra. Claudia Sheinbaum
@Claudiashein
¶ú
2 abr. 2021",Escuela Primaria Benito JuÇ­rez. AlcaldÇğa CuauhtÇ¸moc.,,33,270,1.126,"['https://pbs.twimg.com/media/Ex_YflAVcAYfLP0?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex_YflAVcAUEMvK?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex_Yfk_UUAMKRmy?format=jpg&name=360x360', 'https://pbs.twimg.com/media/Ex_YflAVIAEOJgg?format=jpg&name=360x360']",https://twitter.com/Claudiashein/status/1378058053908578306
1545,J Alberto Villegas,@jalbervillegas,2021-04-02T16:37:03.000Z,"J Alberto Villegas
@jalbervillegas
¶ú
2 abr. 2021","El 2 de abril de 1867, se instaura nuevamente La RepÇ§blica, encabezada por Benito JuÇ­rez. Y se encumbra la carrera militar del mejor Presidente que ha tenido este PaÇğs. El Gral. JosÇ¸ de la Cruz Porfirio DÇğaz Mori.",,33,75,333,['https://pbs.twimg.com/media/Ex-5PGHXAAEYAuu?format=jpg&name=small'],https://twitter.com/jalbervillegas/status/1378023684200357889
1546,SOMOS CELESTES,@SomosCelestesMx,2021-04-02T07:12:45.000Z,"SOMOS CELESTES
@SomosCelestesMx
¶ú
2 abr. 2021"," ¶­HOY HAY FÇ?TBOL, HOY JUEGA LA MÇQUINA! 

JuÇ­rez  Cruz Azul
 21:30 hrs
 TUDN / Azteca 7
 OlÇğmpico Benito JuÇ­rez
 Jornada 13",Ğ??ù Ğ??? Ğ??? ƒø Ğ??§ Ğ?? ƒ?«,3,18,302,['https://pbs.twimg.com/media/Ex84FFaW8AAuwtm?format=jpg&name=small'],https://twitter.com/SomosCelestesMx/status/1377881673078091776
1547,Tlatoani_Cuauhtemoc,@Cuauhtemoc_1521,2021-04-02T15:45:04.000Z,"Tlatoani_Cuauhtemoc
@Cuauhtemoc_1521
¶ú
2 abr. 2021",Buenos dÇğas. AsÇğ el mÇüdulo de vacunaciÇün de la primaria Benito JuÇ­rez en la Roma Norte. AcompaÇñÇ¸ a mi papa a vacunarse y  entrÇü en menos de 3 minutos. Son 30 minutos de espera para revisar que no haya molestias. Excelente organizaciÇün. Los tiempos de espera se han reducido #CDMX,,35,116,866,['https://pbs.twimg.com/ext_tw_video_thumb/1378010189010366464/pu/img/DveKV4PqjS4d1kBe.jpg'],https://twitter.com/Cuauhtemoc_1521/status/1378010602413645825
1548,CRUZ AZUL,@CruzAzul,2021-04-02T16:50:00.000Z,"CRUZ AZUL
@CruzAzul
¶ú
2 abr. 2021","Solo dos encuentros hemos disputado ante JuÇ­rez desde su ascenso. Esta serÇ­ la primera vez que visitemos el Estadio OlÇğmpico Benito JuÇ­rez. 

#IluminemosDeAzul 
#HazQueSuceda",Ğ???,4,16,298,['https://pbs.twimg.com/media/Ex-v5ryWgAAXA8B?format=jpg&name=small'],https://twitter.com/CruzAzul/status/1378026942461587458
1549,fercho,@FerchoJFAL,2021-04-02T19:36:47.000Z,"fercho
@FerchoJFAL
¶ú
2 abr. 2021","@GobNau
 felicidades en 50 minutos vacunaron a mi madre en la col. Benito juarez muy buena organizaciÇün 
@GobiernoMX
 y al principal organizador 
@lopezobrador_",,2,2,16,['https://pbs.twimg.com/tweet_video_thumb/Ex_iXvzU8AEp12v.jpg'],https://twitter.com/FerchoJFAL/status/1378068915927064577
1550,Maru Mendoza,@Aldeadeletras,2021-04-02T00:45:06.000Z,"Maru Mendoza
@Aldeadeletras
¶ú
1 abr. 2021","Mi primera dosis de AstraZeneca me la aplicaron en el #PepsiCenter, una de las sedes de vacunaciÇün de la AlcaldÇğa Benito JuÇ­rez, en donde pude apreciar y disfrutar la organizaciÇün, calidez y profesionalismo de cada una de las personas que participan en este esfuerzo gigantesco,",,4,,11,"['https://pbs.twimg.com/media/Ex7cs-HWEAE_HtQ?format=jpg&name=small', 'https://pbs.twimg.com/media/Ex7c58oWYAQ1QO8?format=jpg&name=small']",https://twitter.com/Aldeadeletras/status/1377784116838547462
1551,RODO,@rodoalroa,2021-04-02T20:47:46.000Z,"RODO
@rodoalroa
¶ú
2 abr. 2021","En respuesta a 
@PrincessPrian",,2,3,6,[],https://twitter.com/rodoalroa/status/1378086778477887491
1552,RamÇün,@Ramonchas,2021-04-02T17:59:24.000Z,"RamÇün
@Ramonchas
¶ú
2 abr. 2021","En respuesta a 
@lopezobrador_",,4,9,24,['https://pbs.twimg.com/media/Ex_MFkoUYAIE3Eb?format=jpg&name=small'],https://twitter.com/Ramonchas/status/1378044410169073669
1553,Gambetita,@gambetita2020,2021-04-02T15:16:17.000Z,"Gambetita
@gambetita2020
¶ú
2 abr. 2021","Hoy hay Rating!!!

 
@LigaBBVAMX
 Jornada 13
 
@fcjuarezoficial
 
 Estadio OlÇğmp. Benito JuÇ­rez 
 21:30 horas
 Canal 7 / TUDN

#CruzAzul #HazQueSuceda",Ğ?? ƒ?« Ğ??? Ğ?? ƒø Ğ??§,,1,33,['https://pbs.twimg.com/media/Ex-mv9CXAAUZpsc?format=jpg&name=small'],https://twitter.com/gambetita2020/status/1378003358817120262
1554,Margarita Zorrilla Fierro,@MZorrillaFierro,2021-04-02T02:10:31.000Z,"Margarita Zorrilla Fierro
@MZorrillaFierro
¶ú
1 abr. 2021",Vacunacion en CUM Benito JuÇ­rez. Extraordinaria organizaciÇün y velocidad. Da gusto escuchar muchas voces de CDMX que dicen esto!,ƒ?? ƒÏ Ğ??¯,,,29,['https://pbs.twimg.com/media/Ex7y5k_XAAA9Bmh?format=jpg&name=small'],https://twitter.com/MZorrillaFierro/status/1377805612273315841
1555,Cam MartÇğnez,@CamMttz,2021-04-02T15:36:10.000Z,"Cam MartÇğnez
@CamMttz
¶ú
2 abr. 2021","Una cosa curiosilla, nos hemos dado cuenta que un gran nÇ§mero de cuentas que defienden al PAN fueron creadas en el mismo mes del mismo aÇño, tienen no mÇ­s de 50 seguidores y solo atacan a las y los candidatos de morena en Benito JuÇ­rez. EstÇ­n desesperados ",Ğ???,6,24,124,[],https://twitter.com/CamMttz/status/1378008364458860544
1556,Mauricio Dussauge,@maudussauge,2021-04-02T18:32:13.000Z,"Mauricio Dussauge
@maudussauge
¶ú
2 abr. 2021",+s19-1857-1872  Benito JuÇ­rez saliÇü del grupo,,7,7,77,"['https://pbs.twimg.com/profile_images/1433234061691084800/8TUii2rl_normal.jpg', 'https://pbs.twimg.com/semantic_core_img/1290392753013002240/mWq1iE5L?format=png&name=orig']",https://twitter.com/maudussauge/status/1378052666698436608
1557,Claudia Aponte,@Claudia15398809,2021-04-02T23:08:31.000Z,"Claudia Aponte
@Claudia15398809
¶ú
2 abr. 2021","En respuesta a 
@Claudiashein",,,1,4,[],https://twitter.com/Claudia15398809/status/1378122200365080583
1558,Marianne23,@ziggyblue23,2021-04-02T00:04:33.000Z,"Marianne23
@ziggyblue23
¶ú
1 abr. 2021","@SacmexCDMX
 se supone que solo 25 y 26 habrÇğa reducciÇün de agua es 01 de abril y no tenemos ni gota de agua en 
@ColIndependenc1
 Benito JuÇ­rez, hasta cuando o que carambas pasa seguimos SIN AGUA !!!! ",Ğ??­ Ğ??­ Ğ??­ Ğ??­ Ğ??­,1,5,3,[],https://twitter.com/ziggyblue23/status/1377773915817320450
1559,Dr. Javi Elizalde Jr ShabadÇ§,@DrSrChamoy,2021-04-02T21:29:56.000Z,"Dr. Javi Elizalde Jr ShabadÇ§
@DrSrChamoy
¶ú
2 abr. 2021","En respuesta a 
@di_tux",,,1,12,[],https://twitter.com/DrSrChamoy/status/1378097391891529730
1560,Luis Martinez,@Luighi_913,2021-04-02T17:34:45.000Z,"Luis Martinez
@Luighi_913
¶ú
2 abr. 2021","En respuesta a 
@AntonioAttolini",,,,16,[],https://twitter.com/Luighi_913/status/1378038207292571657
1561,Beto (o)\ƒ?¦‹÷?/(o) VWLover,@BETINI_CARDONA,2021-04-02T15:29:46.000Z,"Beto (o)\ƒ?¦‹÷?/(o) VWLover
@BETINI_CARDONA
¶ú
2 abr. 2021","En respuesta a 
@AndresGuzBJ",,,1,2,[],https://twitter.com/BETINI_CARDONA/status/1378006751480582145
1562,RufiÇ­n,@rufianmelancoli,2021-04-02T21:28:49.000Z,"RufiÇ­n
@rufianmelancoli
¶ú
2 abr. 2021",No sÇ¸ si la Benito JuÇ­rez tiene ley seca y ya me dio la angustia.,,4,,5,[],https://twitter.com/rufianmelancoli/status/1378097111254859781
1563,Goles Regionales,@GolesRegiOK,2021-04-02T16:20:11.000Z,"Goles Regionales
@GolesRegiOK
¶ú
2 abr. 2021",#CopaRobertoAiello Este Domingo podes ver desde tu casa Central - San MartÇğn de Coronel Dorrego (15:00) y HuracÇ­n - Alumni de Benito Juarez (17:00). Para mÇ­s informaciÇün y adquirir tu entrada virtual ingresa en el Facebook de ''Copa Roberto Aiello''.,,,1,2,['https://pbs.twimg.com/media/Ex-1U-SXIAATlQS?format=jpg&name=small'],https://twitter.com/GolesRegiOK/status/1378019441829613571
1564,Quintana Roo Press,@QRooPress,2021-04-02T18:31:13.000Z,"Quintana Roo Press
@QRooPress
¶ú
2 abr. 2021","Ciudad de MÇ¸xico a 2 de Abril 2021

 Marybel Villegas CanchÇ¸ sumÇü un nuevo fracaso en la serie de acciones que emprendiÇü en contra de Morena y la designaciÇün de Mara Lezama como candidata a la presidencia municipal de Benito JuÇ­rez.",,,,2,['https://pbs.twimg.com/media/Ex_TXkAWQAAO9IK?format=jpg&name=small'],https://twitter.com/QRooPress/status/1378052414591406086
1565,Carmen MarTell,@car_martinezt,2021-04-02T19:05:41.000Z,"Carmen MarTell
@car_martinezt
¶ú
2 abr. 2021","@Claudiashein
, doctora, quiero felicitarla por la organizaciÇün en esta nuestra ciudad, en la aplicaciÇün de la vacuna. Ayer recibÇğ la primera dosis en la escuela primaria Benito JuÇ­rez y fue una excelente experiencia. Gracias.",,,,2,[],https://twitter.com/car_martinezt/status/1378061088688853003
